,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
544,persona_544,40,M,Bogotá,0,1,0,5349
545,persona_545,62,M,Chía,3,1,2,4996
546,persona_546,46,F,Zipaquirá,0,1,0,1362
547,persona_547,63,F,Zipaquirá,1,6,2,1844
548,persona_548,57,F,Cajicá,3,2,2,4032
549,persona_549,41,F,Chía,0,4,2,1520
550,persona_550,28,F,Cota,3,4,1,6580
551,persona_551,50,M,Cota,3,7,2,1978
552,persona_552,58,F,Cajicá,2,4,1,4371
553,persona_553,22,M,Bogotá,3,9,0,2330
554,persona_554,70,F,Cajicá,1,2,1,5065
555,persona_555,34,F,Zipaquirá,3,4,2,1874
556,persona_556,24,M,Chía,3,10,1,4701
557,persona_557,59,F,Bogotá,2,7,0,3643
558,persona_558,53,M,Cajicá,2,3,0,4830
559,persona_559,70,M,Cajicá,3,2,1,4133
560,persona_560,31,F,Chía,2,1,1,6198
561,persona_561,29,M,Chía,2,1,1,4493
562,persona_562,58,M,Cota,2,9,2,2109
563,persona_563,31,F,Cajicá,1,5,2,4715
564,persona_564,69,M,Cota,3,4,0,6489
565,persona_565,61,M,Zipaquirá,1,5,2,1082
566,persona_566,42,F,Chía,0,8,1,4788
567,persona_567,55,F,Zipaquirá,1,7,1,5401
568,persona_568,37,M,Bogotá,2,0,2,1677
569,persona_569,66,F,Zipaquirá,1,9,2,3636
570,persona_570,61,F,Cota,3,6,2,4110
571,persona_571,23,F,Cajicá,0,0,1,3353
572,persona_572,24,F,Zipaquirá,3,6,2,4228
573,persona_573,59,M,Cota,0,5,1,2389
574,persona_574,41,F,Bogotá,2,1,1,5924
575,persona_575,52,M,Chía,3,7,1,2973
576,persona_576,26,F,Bogotá,2,7,2,1166
577,persona_577,57,M,Cajicá,3,6,2,5398
578,persona_578,25,F,Chía,1,9,2,4851
579,persona_579,34,F,Zipaquirá,0,2,0,1711
580,persona_580,39,F,Chía,2,4,0,4636
581,persona_581,29,M,Chía,2,7,2,6804
582,persona_582,61,M,Bogotá,1,2,1,2109
583,persona_583,39,F,Chía,3,3,2,1914
584,persona_584,32,M,Cajicá,1,4,2,4584
585,persona_585,27,M,Zipaquirá,0,4,0,968
586,persona_586,53,M,Cota,3,8,1,4258
587,persona_587,39,M,Cota,0,10,0,5605
588,persona_588,50,F,Cajicá,0,10,0,3195
589,persona_589,48,F,Cota,1,3,0,5456
590,persona_590,50,F,Cota,0,3,1,2594
591,persona_591,62,M,Cota,3,9,1,4031
592,persona_592,52,F,Bogotá,0,5,0,5989
593,persona_593,30,M,Cota,2,6,1,4882
594,persona_594,48,F,Zipaquirá,0,5,0,6541
595,persona_595,36,M,Cota,1,6,1,4141
596,persona_596,57,F,Cota,2,5,2,4519
597,persona_597,52,M,Zipaquirá,1,7,1,2577
598,persona_598,65,F,Cajicá,1,4,1,1971
599,persona_599,54,F,Cajicá,0,0,2,2913
600,persona_600,27,F,Bogotá,3,2,1,6883
601,persona_601,45,M,Bogotá,3,6,2,1777
602,persona_602,70,M,Cajicá,1,1,2,5226
603,persona_603,35,M,Chía,3,7,2,2822
604,persona_604,23,F,Bogotá,0,6,2,5443
605,persona_605,39,M,Cajicá,0,6,1,3628
606,persona_606,23,F,Bogotá,0,5,0,6084
607,persona_607,27,M,Bogotá,1,2,0,2651
608,persona_608,35,F,Cajicá,0,5,1,1224
609,persona_609,51,M,Cota,3,7,2,6019
610,persona_610,37,F,Cajicá,2,3,1,6052
611,persona_611,68,M,Bogotá,3,3,2,3862
612,persona_612,40,M,Chía,0,2,2,5611
613,persona_613,38,M,Bogotá,3,6,2,6803
614,persona_614,63,F,Cota,1,4,2,5078
615,persona_615,42,F,Cajicá,0,8,2,3794
616,persona_616,60,M,Cota,1,1,0,5842
617,persona_617,34,M,Cajicá,1,10,1,3363
618,persona_618,36,M,Cota,2,9,1,1665
619,persona_619,45,M,Bogotá,0,2,0,961
620,persona_620,64,F,Cajicá,2,9,1,1072
621,persona_621,29,F,Zipaquirá,2,3,2,5143
622,persona_622,34,M,Bogotá,2,9,2,3496
623,persona_623,40,M,Cota,1,1,0,1602
624,persona_624,59,M,Cajicá,3,4,2,5517
625,persona_625,52,M,Chía,1,6,0,3343
626,persona_626,33,F,Cota,3,9,0,4931
627,persona_627,28,M,Chía,0,10,1,6408
628,persona_628,70,M,Cota,3,1,2,4080
629,persona_629,38,F,Bogotá,2,8,0,3612
630,persona_630,50,F,Zipaquirá,1,0,2,3936
631,persona_631,63,F,Cota,3,10,2,6016
632,persona_632,61,F,Chía,1,8,0,5290
633,persona_633,33,F,Chía,1,7,0,2700
634,persona_634,37,F,Zipaquirá,1,3,2,1288
635,persona_635,43,F,Chía,1,7,2,1299
636,persona_636,29,F,Zipaquirá,3,3,0,4205
637,persona_637,51,F,Chía,1,1,1,2025
638,persona_638,47,F,Chía,1,10,2,3790
639,persona_639,25,F,Cota,2,5,0,1352
640,persona_640,57,M,Cota,3,3,0,2882
641,persona_641,36,M,Bogotá,2,9,0,1987
642,persona_642,61,F,Cajicá,0,6,0,4193
643,persona_643,68,M,Cota,0,10,1,1048
644,persona_644,56,M,Chía,0,3,0,4973
645,persona_645,57,M,Bogotá,3,9,2,4909
646,persona_646,31,F,Cota,0,2,2,3472
647,persona_647,50,F,Cota,0,9,1,4238
648,persona_648,65,M,Zipaquirá,0,8,2,1627
649,persona_649,70,M,Cota,1,2,2,5439
650,persona_650,51,M,Zipaquirá,1,10,2,2453
651,persona_651,59,F,Zipaquirá,1,10,2,6467
652,persona_652,64,M,Zipaquirá,0,6,0,1714
653,persona_653,42,M,Zipaquirá,3,5,2,5435
654,persona_654,35,F,Zipaquirá,0,0,1,2709
655,persona_655,53,M,Bogotá,2,2,1,5601
656,persona_656,33,F,Bogotá,0,1,2,6381
657,persona_657,23,F,Cajicá,3,10,0,5691
658,persona_658,39,M,Cajicá,0,7,0,4177
659,persona_659,54,M,Chía,3,8,2,1459
660,persona_660,58,F,Bogotá,2,5,0,2888
661,persona_661,51,F,Cota,3,7,0,6841
662,persona_662,21,F,Cota,2,2,2,2879
663,persona_663,36,M,Cota,0,9,0,4239
664,persona_664,66,M,Chía,2,10,0,1886
665,persona_665,45,M,Zipaquirá,2,2,0,1756
666,persona_666,34,M,Cajicá,2,8,1,4049
667,persona_667,32,M,Cajicá,1,4,0,6088
668,persona_668,37,F,Zipaquirá,0,4,1,2129
669,persona_669,67,F,Zipaquirá,0,6,1,5817
670,persona_670,55,M,Chía,3,9,2,3113
671,persona_671,37,M,Cajicá,1,7,0,4922
672,persona_672,43,F,Zipaquirá,2,2,0,6312
673,persona_673,21,M,Bogotá,0,10,1,4688
674,persona_674,70,M,Bogotá,0,4,1,5435
675,persona_675,41,F,Bogotá,2,1,0,6194
676,persona_676,40,F,Cota,2,3,1,6776
677,persona_677,43,M,Zipaquirá,0,1,2,2361
678,persona_678,35,M,Bogotá,1,6,0,4931
679,persona_679,64,M,Zipaquirá,3,4,0,4390
680,persona_680,69,F,Zipaquirá,3,0,1,2219
681,persona_681,49,M,Cota,1,0,1,1892
682,persona_682,45,M,Chía,3,4,1,5219
683,persona_683,56,F,Zipaquirá,3,0,2,4505
684,persona_684,67,F,Zipaquirá,0,6,0,6649
685,persona_685,52,F,Cajicá,3,5,1,2859
686,persona_686,61,F,Cota,0,4,1,1742
687,persona_687,55,M,Chía,1,6,1,3902
688,persona_688,48,F,Cota,2,3,0,3767
689,persona_689,58,F,Cota,1,9,0,5049
690,persona_690,70,F,Bogotá,2,10,2,3564
691,persona_691,64,M,Zipaquirá,0,7,1,1410
692,persona_692,20,F,Zipaquirá,3,10,1,4521
693,persona_693,48,M,Cajicá,0,8,1,6331
694,persona_694,23,M,Cota,3,7,2,2605
695,persona_695,36,M,Cajicá,1,3,1,4851
696,persona_696,64,M,Chía,2,5,1,5102
697,persona_697,39,M,Zipaquirá,1,4,1,2193
698,persona_698,56,F,Zipaquirá,2,10,0,5939
699,persona_699,49,M,Cota,2,4,2,2836
700,persona_700,40,M,Bogotá,3,9,0,4472
701,persona_701,48,F,Zipaquirá,1,1,1,6351
702,persona_702,53,M,Chía,1,3,0,5992
703,persona_703,39,F,Cota,2,10,2,1772
704,persona_704,31,F,Bogotá,3,3,2,3819
705,persona_705,24,F,Bogotá,3,0,1,1586
706,persona_706,50,M,Cota,2,3,2,3720
707,persona_707,27,F,Chía,2,4,2,2183
708,persona_708,68,F,Bogotá,3,2,1,6873
709,persona_709,22,F,Zipaquirá,2,5,0,2819
710,persona_710,57,F,Cajicá,2,7,1,5769
711,persona_711,66,M,Cajicá,2,6,2,6843
712,persona_712,32,F,Bogotá,2,4,2,6698
713,persona_713,29,M,Cajicá,2,7,1,6283
714,persona_714,31,M,Chía,3,3,0,2689
715,persona_715,61,M,Bogotá,2,9,2,3266
716,persona_716,31,F,Chía,0,8,2,1808
717,persona_717,58,F,Bogotá,0,6,1,4578
718,persona_718,30,F,Cota,3,3,2,6730
719,persona_719,57,F,Cajicá,1,9,2,4157
720,persona_720,56,F,Cajicá,2,0,0,4146
721,persona_721,20,M,Chía,3,1,1,4355
722,persona_722,21,F,Zipaquirá,2,3,2,3540
723,persona_723,64,F,Zipaquirá,0,8,2,2919
724,persona_724,31,F,Zipaquirá,1,3,0,1622
725,persona_725,61,M,Zipaquirá,0,9,1,4236
726,persona_726,56,M,Zipaquirá,1,4,0,3498
727,persona_727,28,M,Chía,0,3,0,3985
728,persona_728,69,M,Chía,0,7,2,4603
729,persona_729,29,F,Bogotá,1,6,1,4694
730,persona_730,61,F,Zipaquirá,2,10,2,1339
731,persona_731,41,M,Cajicá,1,0,1,4132
732,persona_732,44,M,Bogotá,3,7,1,2389
733,persona_733,42,M,Chía,1,4,2,1799
734,persona_734,49,F,Zipaquirá,2,3,1,2010
735,persona_735,59,M,Chía,3,1,1,4715
736,persona_736,23,M,Cota,0,0,1,2022
737,persona_737,45,M,Zipaquirá,0,4,2,1731
738,persona_738,20,M,Cajicá,3,5,2,3788
739,persona_739,35,M,Cajicá,0,2,0,1737
740,persona_740,34,M,Zipaquirá,3,0,1,1898
741,persona_741,22,M,Cajicá,0,5,1,1497
742,persona_742,28,F,Cajicá,2,9,1,6453
743,persona_743,61,M,Cajicá,1,0,2,3803
744,persona_744,41,M,Cajicá,1,8,0,6957
745,persona_745,54,F,Bogotá,2,4,2,6477
746,persona_746,25,M,Chía,0,6,0,3699
747,persona_747,47,F,Zipaquirá,2,2,2,2777
748,persona_748,66,M,Zipaquirá,2,1,1,4480
749,persona_749,57,F,Cota,1,3,2,2606
750,persona_750,66,F,Cota,3,9,1,3871
751,persona_751,55,F,Chía,1,8,2,6074
752,persona_752,21,M,Zipaquirá,3,4,0,3349
753,persona_753,54,M,Bogotá,2,6,0,1655
754,persona_754,37,F,Cota,1,3,0,2037
755,persona_755,34,F,Zipaquirá,1,7,0,1109
756,persona_756,61,F,Cota,2,7,1,3469
757,persona_757,39,F,Zipaquirá,0,4,0,4717
758,persona_758,57,F,Zipaquirá,1,0,2,1913
759,persona_759,27,F,Bogotá,1,2,1,4551
760,persona_760,27,M,Bogotá,0,4,0,5414
761,persona_761,50,F,Zipaquirá,3,2,1,2061
762,persona_762,32,F,Chía,2,9,0,4488
763,persona_763,49,M,Cajicá,1,5,1,1259
764,persona_764,43,M,Cajicá,3,4,0,1145
765,persona_765,29,M,Chía,2,0,2,3504
766,persona_766,59,M,Cajicá,0,6,1,2019
767,persona_767,60,F,Zipaquirá,2,7,0,5267
768,persona_768,35,M,Zipaquirá,1,5,1,4675
769,persona_769,68,M,Cota,0,8,0,6581
770,persona_770,48,F,Cajicá,1,0,2,1469
771,persona_771,24,M,Chía,2,2,0,2046
772,persona_772,52,F,Cota,0,3,2,4066
773,persona_773,28,F,Cajicá,2,0,0,2413
774,persona_774,51,M,Chía,3,8,1,5227
775,persona_775,34,F,Chía,0,8,0,1783
776,persona_776,42,M,Cajicá,2,0,0,6810
777,persona_777,42,M,Cota,1,10,1,3957
778,persona_778,35,F,Cajicá,1,7,1,1263
779,persona_779,36,F,Cota,1,2,2,4637
780,persona_780,66,M,Chía,3,4,0,4547
781,persona_781,58,M,Bogotá,3,1,0,5801
782,persona_782,68,M,Chía,2,6,1,2672
783,persona_783,52,M,Chía,1,1,1,4711
784,persona_784,38,F,Chía,1,8,2,2400
785,persona_785,24,M,Zipaquirá,1,5,1,6799
786,persona_786,35,F,Cota,0,4,2,4453
787,persona_787,52,F,Zipaquirá,0,4,1,2540
788,persona_788,50,F,Chía,3,1,0,2626
789,persona_789,55,M,Cota,1,4,1,6127
790,persona_790,27,M,Chía,0,4,0,4564
791,persona_791,64,F,Cajicá,1,8,0,3571
792,persona_792,38,F,Bogotá,3,7,0,4905
793,persona_793,55,M,Bogotá,2,9,1,6837
794,persona_794,59,M,Cota,0,7,0,4574
795,persona_795,30,F,Bogotá,0,8,2,1800
796,persona_796,26,F,Cota,2,8,1,5486
797,persona_797,23,M,Zipaquirá,1,2,2,6724
798,persona_798,67,F,Bogotá,2,7,1,4736
799,persona_799,51,M,Zipaquirá,0,5,0,2105
800,persona_800,61,M,Bogotá,3,3,0,6116
801,persona_801,55,M,Zipaquirá,1,5,2,6349
802,persona_802,65,M,Zipaquirá,2,9,1,3927
803,persona_803,49,M,Cota,0,4,2,4828
804,persona_804,21,M,Chía,2,3,2,1180
805,persona_805,44,F,Zipaquirá,0,7,2,6602
806,persona_806,46,M,Zipaquirá,0,5,2,3653
807,persona_807,54,F,Zipaquirá,3,3,1,1379
808,persona_808,42,M,Cajicá,1,3,1,1795
809,persona_809,70,F,Bogotá,3,2,2,6672
810,persona_810,31,M,Cota,2,3,0,3878
811,persona_811,53,F,Cota,3,1,2,1263
812,persona_812,23,M,Cota,3,6,2,921
813,persona_813,70,M,Bogotá,3,6,0,6833
814,persona_814,25,M,Cajicá,1,6,0,4807
815,persona_815,48,M,Bogotá,2,3,2,4251
816,persona_816,60,F,Chía,3,4,0,6344
817,persona_817,25,F,Zipaquirá,3,5,2,5247
818,persona_818,59,F,Cajicá,2,1,1,2116
819,persona_819,23,M,Cota,0,8,0,6567
820,persona_820,20,M,Cajicá,2,5,1,3728
821,persona_821,31,F,Zipaquirá,2,9,0,1044
822,persona_822,35,M,Zipaquirá,0,1,1,2338
823,persona_823,54,F,Cota,1,9,2,1565
824,persona_824,70,M,Bogotá,1,8,2,2478
825,persona_825,43,F,Bogotá,2,5,1,1053
826,persona_826,43,M,Cota,1,8,1,3701
827,persona_827,46,M,Chía,0,8,2,6386
828,persona_828,68,M,Cajicá,3,5,0,4583
829,persona_829,54,M,Cajicá,3,10,2,2681
830,persona_830,45,F,Bogotá,3,9,1,1002
831,persona_831,67,F,Cota,2,9,0,2336
832,persona_832,34,F,Zipaquirá,1,8,2,1919
833,persona_833,23,M,Cota,2,4,2,4216
834,persona_834,23,F,Chía,2,8,1,3561
835,persona_835,42,M,Chía,1,8,0,1789
836,persona_836,25,F,Cota,2,6,1,1734
837,persona_837,49,M,Bogotá,1,7,0,5694
838,persona_838,29,F,Bogotá,1,0,2,1392
839,persona_839,54,F,Bogotá,2,0,1,6477
840,persona_840,29,M,Cajicá,0,6,2,5334
841,persona_841,68,M,Cajicá,2,2,1,5451
842,persona_842,24,M,Bogotá,3,3,2,1741
843,persona_843,22,F,Bogotá,2,6,1,1402
844,persona_844,20,M,Zipaquirá,2,6,1,6367
845,persona_845,64,M,Zipaquirá,3,9,1,6723
846,persona_846,69,F,Chía,0,5,0,2159
847,persona_847,61,F,Chía,0,4,1,5097
848,persona_848,29,F,Zipaquirá,3,0,0,6793
849,persona_849,50,F,Zipaquirá,2,7,0,3428
850,persona_850,24,M,Zipaquirá,1,9,2,3048
851,persona_851,64,F,Bogotá,1,9,2,2851
852,persona_852,46,M,Bogotá,0,10,0,3225
853,persona_853,58,F,Chía,0,3,0,5324
854,persona_854,34,M,Zipaquirá,1,6,2,6668
855,persona_855,29,M,Chía,1,10,1,4953
856,persona_856,56,M,Cajicá,3,9,1,5302
857,persona_857,68,F,Zipaquirá,2,8,1,1922
858,persona_858,20,M,Cajicá,1,6,2,6797
859,persona_859,50,M,Bogotá,3,0,2,6138
860,persona_860,24,M,Cota,3,7,2,1694
861,persona_861,56,M,Cajicá,2,1,0,4812
862,persona_862,61,F,Bogotá,0,4,2,4663
863,persona_863,36,F,Cota,1,0,2,3938
864,persona_864,70,M,Bogotá,1,7,0,5841
865,persona_865,63,F,Cota,1,0,2,5810
866,persona_866,69,F,Cajicá,0,7,2,4342
867,persona_867,23,F,Chía,3,3,1,3105
868,persona_868,69,F,Chía,2,5,1,1021
869,persona_869,37,F,Bogotá,2,0,1,2106
870,persona_870,49,M,Cota,0,2,2,3101
871,persona_871,54,F,Cota,0,1,0,5275
872,persona_872,30,M,Cota,0,7,1,4606
873,persona_873,53,M,Zipaquirá,0,3,1,3196
874,persona_874,25,M,Chía,3,7,1,2057
875,persona_875,30,F,Zipaquirá,1,8,1,3366
876,persona_876,44,M,Cota,0,2,2,4066
877,persona_877,46,F,Bogotá,1,8,0,6577
878,persona_878,49,M,Chía,1,8,0,3233
879,persona_879,39,F,Cota,0,2,0,3100
880,persona_880,26,F,Zipaquirá,2,0,2,6176
881,persona_881,68,M,Chía,1,9,2,3182
882,persona_882,32,F,Zipaquirá,1,8,1,2556
883,persona_883,46,F,Cota,3,1,2,5892
884,persona_884,33,M,Cajicá,3,2,2,6922
885,persona_885,36,M,Cajicá,0,10,1,6801
886,persona_886,69,M,Cota,1,1,0,2323
887,persona_887,63,M,Chía,3,3,2,5226
888,persona_888,54,F,Cajicá,2,9,1,5446
889,persona_889,26,M,Chía,2,4,0,5230
890,persona_890,40,M,Zipaquirá,1,3,0,2079
891,persona_891,40,M,Bogotá,3,8,1,6885
892,persona_892,36,M,Cota,3,0,0,3949
893,persona_893,58,M,Chía,3,7,0,4645
894,persona_894,41,M,Zipaquirá,2,0,0,1699
895,persona_895,36,M,Chía,1,7,0,5874
896,persona_896,23,M,Bogotá,1,1,1,4577
897,persona_897,60,F,Bogotá,1,8,2,1383
898,persona_898,21,F,Cajicá,1,6,2,4762
899,persona_899,41,F,Cajicá,1,0,2,6270
900,persona_900,37,F,Zipaquirá,1,1,0,1590
901,persona_901,69,F,Bogotá,3,7,2,2274
902,persona_902,46,M,Chía,2,7,1,3078
903,persona_903,54,M,Bogotá,0,0,2,4174
904,persona_904,56,F,Cota,0,1,1,4318
905,persona_905,55,M,Cajicá,2,7,2,6099
906,persona_906,39,F,Bogotá,3,6,0,6200
907,persona_907,51,F,Cota,0,9,1,4588
908,persona_908,45,F,Chía,3,10,0,3426
909,persona_909,40,M,Cota,1,10,1,3507
910,persona_910,70,F,Bogotá,1,3,0,2804
911,persona_911,53,M,Bogotá,0,6,1,3579
912,persona_912,48,F,Chía,3,9,0,6284
913,persona_913,24,M,Zipaquirá,2,0,2,6437
914,persona_914,22,M,Chía,3,6,2,5907
915,persona_915,48,F,Cota,0,8,2,5019
916,persona_916,45,F,Cota,2,10,2,3730
917,persona_917,23,M,Chía,3,4,2,6556
918,persona_918,40,M,Zipaquirá,2,7,2,5177
919,persona_919,54,M,Zipaquirá,1,7,0,1733
920,persona_920,51,M,Cota,1,5,1,4811
921,persona_921,62,M,Cota,3,10,2,5988
922,persona_922,43,M,Cajicá,2,4,1,1535
923,persona_923,60,F,Chía,3,4,1,6435
924,persona_924,24,M,Bogotá,3,7,1,1920
925,persona_925,46,M,Bogotá,2,6,1,1009
926,persona_926,20,F,Cajicá,1,3,0,1857
927,persona_927,63,M,Bogotá,1,4,1,4983
928,persona_928,23,M,Cajicá,2,2,0,2121
929,persona_929,35,M,Cota,1,9,1,6775
930,persona_930,26,F,Cajicá,0,5,2,5207
931,persona_931,38,F,Zipaquirá,3,8,2,6334
932,persona_932,60,M,Zipaquirá,1,8,1,4511
933,persona_933,28,M,Cota,3,5,0,6972
934,persona_934,21,F,Chía,1,4,2,2702
935,persona_935,56,M,Bogotá,3,9,2,3576
936,persona_936,58,M,Chía,3,8,2,6027
937,persona_937,30,M,Cajicá,3,5,0,6447
938,persona_938,43,M,Bogotá,1,0,2,5986
939,persona_939,60,F,Chía,3,0,2,1165
940,persona_940,55,F,Zipaquirá,3,5,1,5153
941,persona_941,36,F,Zipaquirá,0,8,2,4187
942,persona_942,69,F,Zipaquirá,1,5,1,6752
943,persona_943,51,M,Bogotá,0,8,1,3676
944,persona_944,38,M,Bogotá,0,8,2,4326
945,persona_945,29,F,Cajicá,2,5,1,1161
946,persona_946,46,F,Cota,1,0,1,4939
947,persona_947,59,F,Cota,1,8,2,4511
948,persona_948,70,M,Cajicá,1,2,0,5012
949,persona_949,48,M,Cajicá,2,9,1,6554
950,persona_950,46,M,Cota,2,3,1,4615
951,persona_951,26,F,Cajicá,2,4,1,3425
952,persona_952,62,M,Bogotá,2,5,0,4577
953,persona_953,26,M,Bogotá,0,5,1,1967
954,persona_954,20,F,Zipaquirá,1,10,0,6487
955,persona_955,49,M,Chía,3,7,1,6990
956,persona_956,22,M,Zipaquirá,0,4,2,1445
957,persona_957,45,F,Bogotá,3,4,1,3882
958,persona_958,65,F,Zipaquirá,1,7,1,3651
959,persona_959,65,F,Bogotá,3,1,0,1389
960,persona_960,54,F,Cajicá,3,5,1,1108
961,persona_961,24,F,Chía,3,1,0,6093
962,persona_962,50,F,Cota,1,6,1,5695
963,persona_963,39,F,Bogotá,1,2,0,3030
964,persona_964,37,F,Bogotá,1,5,2,3858
965,persona_965,31,M,Cota,3,9,1,6060
966,persona_966,31,M,Cajicá,3,9,1,5418
967,persona_967,70,M,Cajicá,0,0,0,4711
968,persona_968,52,F,Zipaquirá,0,8,2,3247
969,persona_969,61,M,Cota,1,9,0,3170
970,persona_970,68,M,Zipaquirá,2,6,1,3854
971,persona_971,39,F,Cota,3,6,2,6066
972,persona_972,27,M,Chía,0,1,0,4807
973,persona_973,25,F,Cajicá,2,0,2,4161
974,persona_974,38,F,Chía,2,4,2,3360
975,persona_975,61,M,Cajicá,1,1,2,5247
976,persona_976,21,M,Cota,0,9,2,4343
977,persona_977,27,M,Chía,3,3,0,6147
978,persona_978,46,F,Cajicá,1,0,2,2168
979,persona_979,23,M,Cajicá,3,1,1,1592
980,persona_980,50,F,Cota,2,7,0,2831
981,persona_981,28,F,Zipaquirá,1,0,1,5733
982,persona_982,44,M,Bogotá,1,9,1,6111
983,persona_983,20,F,Cajicá,0,8,0,2284
984,persona_984,45,F,Cota,1,4,0,2019
985,persona_985,32,F,Cajicá,0,0,2,3084
986,persona_986,61,M,Bogotá,0,2,1,3956
987,persona_987,35,M,Cajicá,0,2,2,3644
988,persona_988,34,M,Chía,2,1,2,1829
989,persona_989,32,F,Zipaquirá,1,0,0,3684
990,persona_990,70,M,Cota,0,9,0,2017
991,persona_991,40,F,Chía,3,3,0,1691
992,persona_992,21,F,Chía,0,7,1,4782
993,persona_993,65,F,Zipaquirá,1,1,1,5620
994,persona_994,50,M,Cajicá,0,0,2,2327
995,persona_995,54,M,Cajicá,1,0,1,3103
996,persona_996,49,F,Bogotá,0,0,1,4945
997,persona_997,69,F,Zipaquirá,0,6,2,5293
998,persona_998,49,M,Cota,1,9,1,4570
999,persona_999,36,F,Bogotá,3,10,1,5568
1000,persona_1000,58,M,Bogotá,3,5,2,3715
1001,persona_1001,45,M,Chía,0,5,2,3661
1002,persona_1002,64,M,Cajicá,0,5,0,4190
1003,persona_1003,66,M,Cajicá,0,8,1,986
1004,persona_1004,25,M,Chía,2,4,1,1903
1005,persona_1005,53,F,Zipaquirá,2,7,0,1621
1006,persona_1006,36,M,Cota,2,7,1,1881
1007,persona_1007,59,M,Cota,2,1,0,5498
1008,persona_1008,53,F,Zipaquirá,0,9,0,5866
1009,persona_1009,70,F,Bogotá,3,7,1,2440
1010,persona_1010,67,F,Cajicá,2,5,1,3121
1011,persona_1011,65,F,Zipaquirá,1,3,0,4372
1012,persona_1012,22,F,Bogotá,1,4,1,1937
1013,persona_1013,50,M,Bogotá,0,9,1,5917
1014,persona_1014,43,F,Zipaquirá,0,2,1,4107
1015,persona_1015,51,M,Zipaquirá,2,7,2,6438
1016,persona_1016,35,M,Chía,3,7,1,1510
1017,persona_1017,55,F,Zipaquirá,1,3,1,2067
1018,persona_1018,33,M,Cajicá,2,6,1,1580
1019,persona_1019,33,F,Chía,0,9,1,2885
1020,persona_1020,66,F,Cota,0,5,2,5503
1021,persona_1021,26,M,Zipaquirá,3,3,0,4191
1022,persona_1022,48,F,Cajicá,0,9,0,3931
1023,persona_1023,63,F,Zipaquirá,2,8,2,2377
1024,persona_1024,36,M,Cota,2,5,0,5744
1025,persona_1025,36,M,Cajicá,3,2,1,5333
1026,persona_1026,55,M,Cajicá,0,4,0,4256
1027,persona_1027,45,M,Cajicá,1,3,1,2235
1028,persona_1028,41,M,Bogotá,2,3,2,6738
1029,persona_1029,38,F,Cajicá,1,6,0,5785
1030,persona_1030,68,F,Bogotá,2,7,0,4138
1031,persona_1031,21,F,Chía,3,9,2,4349
1032,persona_1032,63,F,Chía,0,5,2,6848
1033,persona_1033,57,F,Cota,2,7,2,4280
1034,persona_1034,28,M,Cajicá,1,6,1,4248
1035,persona_1035,24,F,Chía,1,9,1,4396
1036,persona_1036,61,F,Cota,2,3,0,3289
1037,persona_1037,54,M,Cajicá,2,5,0,4903
1038,persona_1038,33,M,Cajicá,2,10,2,6000
1039,persona_1039,62,F,Zipaquirá,3,10,1,1279
1040,persona_1040,28,F,Cota,3,5,1,6017
1041,persona_1041,31,F,Cajicá,2,6,0,4736
1042,persona_1042,47,M,Bogotá,3,9,2,2382
1043,persona_1043,69,M,Cajicá,3,4,1,5881
1044,persona_1044,66,F,Zipaquirá,2,10,1,1238
1045,persona_1045,59,F,Cajicá,2,0,2,1666
1046,persona_1046,45,F,Cajicá,3,7,1,5050
1047,persona_1047,29,M,Bogotá,1,10,2,1030
1048,persona_1048,63,M,Cajicá,2,10,0,3096
1049,persona_1049,44,M,Cajicá,0,1,0,6751
1050,persona_1050,64,F,Bogotá,0,3,0,4813
1051,persona_1051,23,M,Bogotá,3,9,2,6441
1052,persona_1052,39,M,Cota,2,3,1,3077
1053,persona_1053,59,M,Zipaquirá,3,7,0,5015
1054,persona_1054,61,F,Cota,1,0,0,3139
1055,persona_1055,67,M,Zipaquirá,1,7,0,3001
1056,persona_1056,34,F,Zipaquirá,2,2,1,6511
1057,persona_1057,63,F,Bogotá,3,9,0,5044
1058,persona_1058,64,F,Zipaquirá,3,7,1,1592
1059,persona_1059,41,F,Chía,3,9,2,3108
1060,persona_1060,22,M,Chía,0,2,1,5410
1061,persona_1061,22,F,Chía,0,5,2,5332
1062,persona_1062,59,F,Cajicá,3,8,2,1774
1063,persona_1063,65,F,Chía,0,3,1,5175
1064,persona_1064,24,M,Cajicá,1,7,2,1796
1065,persona_1065,20,F,Bogotá,3,4,2,2381
1066,persona_1066,27,M,Zipaquirá,0,7,2,1499
1067,persona_1067,56,M,Cota,1,5,2,1692
1068,persona_1068,26,F,Zipaquirá,0,2,2,2991
1069,persona_1069,24,F,Cota,2,6,2,5915
1070,persona_1070,47,M,Chía,2,9,1,3307
1071,persona_1071,66,F,Zipaquirá,2,5,1,3591
1072,persona_1072,70,M,Chía,3,5,2,6896
1073,persona_1073,44,F,Bogotá,3,6,0,4178
1074,persona_1074,29,F,Zipaquirá,0,1,0,6507
1075,persona_1075,68,F,Bogotá,3,8,0,6337
1076,persona_1076,30,M,Zipaquirá,2,3,1,1844
1077,persona_1077,49,F,Bogotá,2,8,2,5540
1078,persona_1078,50,F,Bogotá,3,6,1,5401
1079,persona_1079,39,M,Zipaquirá,2,7,2,5154
1080,persona_1080,58,M,Zipaquirá,3,9,0,6625
